matchId,playerId,playType,bodyPart,x,y,interveningOpponents,interveningTeammates,interferenceOnShooter,minute,second,outcome
m_7,p_28,جریان بازی,پای راست,13.97,0.25,2,0,متوسط,28,42,موقعیت از دست رفته
m_149,p_79,جریان بازی,پای راست,12.72,3.74,3,0,متوسط,38,20,مهار توسط دروازه بان
m_85,p_18,جریان بازی,پای راست,27.68,-5.24,2,0,متوسط,91,12,موقعیت از دست رفته
m_121,p_143,جریان بازی,سر,7.98,-1.5,2,0,زیاد,30,18,موقعیت از دست رفته
m_68,p_83,جریان بازی,پای راست,6.48,-5.24,1,0,کم,22,41,موقعیت از دست رفته
m_224,p_141,جریان بازی,پای راست,11.72,-6.24,2,0,کم,89,22,مهار توسط دروازه بان
m_4,p_136,جریان بازی,پای چپ,9.73,0.25,2,1,کم,24,20,مهار توسط دروازه بان
m_200,p_107,جریان بازی,پای چپ,22.94,-13.72,2,1,متوسط,73,50,موقعیت از دست رفته
m_94,p_135,جریان بازی,پای چپ,23.69,7.98,3,1,کم,47,47,موقعیت از دست رفته
m_128,p_75,جریان بازی,پای راست,6.98,-13.22,3,0,متوسط,26,35,برخورد به دفاع
m_140,p_146,جریان بازی,پای راست,16.96,-14.96,4,1,کم,40,33,برخورد به دفاع
m_168,p_13,جریان بازی,پای چپ,13.72,-2.49,3,0,زیاد,34,48,مهار توسط دروازه بان
m_140,p_26,جریان بازی,پای راست,9.73,-10.47,2,0,زیاد,41,57,موقعیت از دست رفته
m_64,p_86,جریان بازی,پای چپ,17.71,-12.22,1,0,متوسط,78,40,مهار توسط دروازه بان
m_179,p_133,جریان بازی,پای چپ,12.72,-7.73,3,0,متوسط,60,47,برخورد به دفاع
m_71,p_131,جریان بازی,پای راست,25.44,-4.99,2,0,متوسط,9,29,موقعیت از دست رفته
m_197,p_137,جریان بازی,پای راست,8.48,-7.48,1,0,متوسط,42,30,موقعیت از دست رفته
m_29,p_18,جریان بازی,سر,8.23,-10.23,2,0,زیاد,59,22,موقعیت از دست رفته
m_148,p_156,جریان بازی,پای چپ,24.69,-19.2,3,1,متوسط,20,8,موقعیت از دست رفته
m_124,p_150,جریان بازی,پای چپ,20.2,-4.49,6,2,متوسط,45,49,موقعیت از دست رفته
m_130,p_60,جریان بازی,پای چپ,5.74,-3.24,1,0,کم,76,30,گُل
m_189,p_21,جریان بازی,پای راست,25.44,-10.47,2,0,متوسط,47,29,موقعیت از دست رفته
m_158,p_11,جریان بازی,پای راست,17.71,9.73,3,1,کم,74,45,موقعیت از دست رفته
m_44,p_73,جریان بازی,پای راست,18.45,-15.71,2,0,کم,83,35,موقعیت از دست رفته
m_32,p_120,جریان بازی,پای چپ,19.45,-9.98,2,0,متوسط,64,16,موقعیت از دست رفته
m_120,p_48,جریان بازی,سر,8.23,-2.99,3,0,متوسط,61,42,برخورد به دفاع
m_13,p_85,جریان بازی,پای راست,7.73,10.72,1,0,زیاد,50,36,موقعیت از دست رفته
m_56,p_92,جریان بازی,پای راست,26.19,0.5,4,2,کم,35,43,موقعیت از دست رفته
m_150,p_115,جریان بازی,پای راست,21.95,-7.48,2,0,کم,49,26,موقعیت از دست رفته
m_134,p_121,جریان بازی,پای راست,20.2,6.24,3,0,متوسط,46,11,برخورد به دفاع
m_85,p_26,جریان بازی,پای چپ,9.48,13.97,2,0,متوسط,89,55,مهار توسط دروازه بان
m_131,p_90,جریان بازی,پای چپ,18.21,3.99,3,0,متوسط,81,33,مهار توسط دروازه بان
m_169,p_5,جریان بازی,سر,4.74,-2.99,1,0,کم,76,26,موقعیت از دست رفته
m_179,p_52,جریان بازی,پای چپ,7.98,2.99,2,0,متوسط,92,30,گُل
m_11,p_46,ضربه آزاد مستقیم,پای راست,27.68,5.24,6,3,متوسط,13,43,برخورد به دفاع
m_85,p_156,جریان بازی,پای راست,19.95,8.73,2,0,زیاد,72,7,مهار توسط دروازه بان
m_176,p_114,جریان بازی,پای راست,23.19,6.24,3,0,متوسط,15,55,موقعیت از دست رفته
m_98,p_67,جریان بازی,پای راست,16.96,1.5,3,0,کم,80,28,گُل
m_122,p_117,جریان بازی,پای چپ,9.98,13.97,1,0,متوسط,3,43,موقعیت از دست رفته
m_22,p_125,جریان بازی,پای چپ,30.92,-6.48,3,1,کم,10,28,موقعیت از دست رفته
m_196,p_85,جریان بازی,پای راست,3.74,-2.49,2,0,زیاد,25,46,برخورد به دفاع
m_112,p_71,جریان بازی,پای راست,13.97,-3.74,4,2,متوسط,50,19,موقعیت از دست رفته
m_71,p_44,جریان بازی,سر,9.73,1.75,1,0,متوسط,90,57,مهار توسط دروازه بان
m_145,p_97,جریان بازی,پای راست,21.2,-1.75,2,0,متوسط,69,30,مهار توسط دروازه بان
m_19,p_52,جریان بازی,سر,8.48,2.74,2,0,زیاد,60,20,موقعیت از دست رفته
m_88,p_70,جریان بازی,پای راست,13.72,-3.24,3,1,متوسط,77,25,موقعیت از دست رفته
m_47,p_120,جریان بازی,سر,12.47,0.25,2,0,متوسط,49,12,مهار توسط دروازه بان
m_164,p_105,ضربه آزاد مستقیم,پای چپ,18.21,-4.49,8,3,کم,63,20,مهار توسط دروازه بان
m_107,p_118,جریان بازی,پای راست,18.21,-12.97,2,0,کم,80,6,موقعیت از دست رفته
m_25,p_74,جریان بازی,پای راست,2.24,4.24,2,0,کم,31,3,موقعیت از دست رفته
m_150,p_99,جریان بازی,پای چپ,13.47,11.22,2,0,کم,59,19,موقعیت از دست رفته
m_135,p_134,جریان بازی,پای راست,24.69,5.99,3,0,متوسط,61,12,گُل
m_167,p_106,جریان بازی,سر,9.48,2.74,1,0,کم,61,48,موقعیت از دست رفته
m_193,p_50,جریان بازی,پای راست,29.93,-9.73,5,1,متوسط,88,3,موقعیت از دست رفته
m_163,p_22,جریان بازی,پای راست,29.18,-0.5,4,0,متوسط,42,43,موقعیت از دست رفته
m_21,p_84,جریان بازی,پای چپ,12.72,16.46,2,0,زیاد,75,15,موقعیت از دست رفته
m_114,p_118,جریان بازی,پای چپ,18.45,26.68,1,0,متوسط,21,4,موقعیت از دست رفته
m_210,p_157,جریان بازی,پای راست,11.72,-9.23,1,0,متوسط,43,1,مهار توسط دروازه بان
m_191,p_159,جریان بازی,پای راست,21.7,-11.47,3,0,متوسط,94,27,برخورد به دفاع
m_200,p_112,جریان بازی,پای راست,10.23,10.72,3,0,متوسط,35,32,مهار توسط دروازه بان
m_38,p_90,جریان بازی,سر,4.24,-0.75,1,0,متوسط,49,58,موقعیت از دست رفته
m_100,p_74,جریان بازی,پای چپ,21.7,-18.7,3,1,متوسط,38,30,برخورد به دفاع
m_161,p_4,جریان بازی,پای راست,5.24,0.25,1,0,کم,61,28,موقعیت از دست رفته
m_152,p_100,جریان بازی,پای چپ,9.98,-10.72,2,0,کم,32,16,برخورد به دفاع
m_139,p_115,جریان بازی,پای راست,11.72,8.98,2,0,متوسط,73,27,مهار توسط دروازه بان
m_188,p_62,جریان بازی,پای چپ,26.43,1.5,2,0,کم,90,5,موقعیت از دست رفته
m_91,p_28,جریان بازی,پای راست,22.69,-9.23,6,0,کم,18,16,موقعیت از دست رفته
m_162,p_93,جریان بازی,پای چپ,7.73,10.23,1,0,متوسط,56,50,مهار توسط دروازه بان
m_110,p_153,جریان بازی,پای چپ,18.7,4.74,7,2,زیاد,57,24,موقعیت از دست رفته
m_6,p_27,جریان بازی,پای راست,20.95,-5.49,2,0,متوسط,17,52,مهار توسط دروازه بان
m_122,p_156,جریان بازی,پای چپ,6.24,-1.25,0,0,متوسط,59,18,گُل
m_110,p_71,جریان بازی,پای چپ,25.69,3.24,3,1,متوسط,40,33,مهار توسط دروازه بان
m_204,p_143,جریان بازی,پای راست,8.23,-8.23,1,0,کم,30,51,موقعیت از دست رفته
m_47,p_61,جریان بازی,پای چپ,14.71,11.72,5,0,زیاد,55,8,موقعیت از دست رفته
m_50,p_158,جریان بازی,پای راست,27.43,0.5,3,1,متوسط,64,4,برخورد به دفاع
m_107,p_39,جریان بازی,پای راست,28.93,1.0,3,0,کم,63,27,موقعیت از دست رفته
m_94,p_11,جریان بازی,سر,4.49,-6.48,1,0,کم,6,29,موقعیت از دست رفته
m_59,p_127,جریان بازی,پای راست,10.97,17.46,2,0,متوسط,50,29,موقعیت از دست رفته
m_16,p_11,جریان بازی,پای راست,10.72,12.47,3,0,متوسط,85,33,برخورد به دفاع
m_235,p_108,جریان بازی,پای چپ,7.98,3.99,2,0,متوسط,81,33,مهار توسط دروازه بان
m_144,p_66,جریان بازی,پای راست,18.7,1.0,3,1,متوسط,67,41,برخورد به دفاع
m_11,p_94,جریان بازی,پای راست,14.22,-3.74,2,0,متوسط,18,15,برخورد به دفاع
m_17,p_39,جریان بازی,پای راست,9.48,-15.46,1,0,کم,21,14,برخورد به دفاع
m_105,p_94,جریان بازی,پای راست,9.23,12.22,2,1,کم,30,12,برخورد به دفاع
m_152,p_152,جریان بازی,سر,6.24,-5.49,2,0,زیاد,29,50,موقعیت از دست رفته
m_51,p_94,جریان بازی,سر,7.23,-0.5,3,0,زیاد,65,14,مهار توسط دروازه بان
m_68,p_67,جریان بازی,پای راست,15.46,4.24,2,1,متوسط,78,51,موقعیت از دست رفته
m_100,p_85,جریان بازی,سر,6.73,-6.24,4,0,زیاد,58,13,موقعیت از دست رفته
m_207,p_134,جریان بازی,پای چپ,9.23,4.74,2,1,کم,21,32,برخورد به دفاع
m_95,p_95,جریان بازی,پای چپ,22.2,-8.23,3,0,کم,2,29,موقعیت از دست رفته
m_84,p_158,جریان بازی,پای راست,12.97,-8.23,2,0,کم,67,31,موقعیت از دست رفته
m_71,p_145,جریان بازی,پای راست,5.49,1.5,1,0,کم,7,23,مهار توسط دروازه بان
m_67,p_67,جریان بازی,پای چپ,23.94,-2.49,4,3,کم,34,35,برخورد به دفاع
m_208,p_48,جریان بازی,سر,6.73,-1.75,2,0,زیاد,46,46,مهار توسط دروازه بان
m_138,p_22,جریان بازی,پای راست,19.95,8.48,4,2,متوسط,33,26,مهار توسط دروازه بان
m_68,p_78,جریان بازی,پای راست,13.72,15.46,4,0,متوسط,31,44,موقعیت از دست رفته
m_201,p_55,جریان بازی,پای راست,22.44,11.22,4,1,کم,54,4,مهار توسط دروازه بان
m_100,p_96,ضربه آزاد مستقیم,پای چپ,21.45,-16.96,4,0,کم,49,25,مهار توسط دروازه بان
m_235,p_55,جریان بازی,پای چپ,14.96,-13.97,3,1,کم,49,32,برخورد به دفاع
m_26,p_134,جریان بازی,سر,11.22,-5.99,3,0,کم,64,16,موقعیت از دست رفته
m_125,p_24,جریان بازی,پای راست,19.7,2.74,3,0,زیاد,34,46,موقعیت از دست رفته
m_55,p_85,جریان بازی,پای راست,2.74,-5.99,0,1,کم,37,40,مهار توسط دروازه بان
m_233,p_15,جریان بازی,پای چپ,4.49,10.23,1,0,کم,46,58,مهار توسط دروازه بان
m_119,p_137,جریان بازی,پای راست,26.19,-6.24,4,1,متوسط,63,20,برخورد به دفاع
m_66,p_79,جریان بازی,سر,5.49,-3.24,2,1,زیاد,65,51,موقعیت از دست رفته
m_61,p_72,جریان بازی,پای چپ,6.48,0.75,1,0,متوسط,78,51,گُل
m_198,p_43,جریان بازی,پای راست,9.98,-9.98,2,0,متوسط,11,11,برخورد به دفاع
m_206,p_70,جریان بازی,سر,10.97,6.73,2,0,متوسط,86,29,موقعیت از دست رفته
m_94,p_77,جریان بازی,پای راست,14.22,-3.49,2,0,متوسط,19,0,موقعیت از دست رفته
m_118,p_7,جریان بازی,پای راست,16.21,9.48,4,1,متوسط,64,42,موقعیت از دست رفته
m_53,p_131,جریان بازی,سر,6.48,1.5,3,0,زیاد,59,46,مهار توسط دروازه بان
m_15,p_141,جریان بازی,پای راست,6.98,-4.99,2,0,زیاد,76,20,مهار توسط دروازه بان
m_97,p_53,جریان بازی,پای چپ,23.69,3.24,3,1,متوسط,7,30,موقعیت از دست رفته
m_19,p_154,جریان بازی,پای چپ,17.96,-10.47,3,1,متوسط,28,55,برخورد به دفاع
m_128,p_28,جریان بازی,پای راست,11.72,2.0,1,0,متوسط,13,42,گُل
m_217,p_23,جریان بازی,پای راست,26.19,1.5,3,1,کم,54,46,موقعیت از دست رفته
m_100,p_11,جریان بازی,پای راست,12.72,-1.0,5,2,کم,5,59,موقعیت از دست رفته
m_227,p_107,جریان بازی,پای چپ,13.22,-5.24,4,1,متوسط,38,18,برخورد به دفاع
m_55,p_76,جریان بازی,پای راست,8.98,-4.49,2,0,زیاد,50,7,مهار توسط دروازه بان
m_159,p_151,جریان بازی,سر,7.48,-5.24,1,0,کم,17,52,مهار توسط دروازه بان
m_13,p_138,جریان بازی,پای راست,9.48,3.99,3,1,متوسط,40,7,گُل
m_155,p_118,جریان بازی,پای چپ,12.72,-6.73,2,0,کم,17,1,گُل
m_218,p_96,جریان بازی,پای راست,4.99,1.5,1,0,متوسط,37,31,گُل
m_170,p_111,جریان بازی,سر,7.23,12.22,1,0,کم,64,51,مهار توسط دروازه بان
m_198,p_128,جریان بازی,سر,3.99,6.48,4,0,متوسط,5,20,برخورد به دفاع
m_78,p_50,جریان بازی,پای راست,26.93,-9.98,2,0,کم,67,47,موقعیت از دست رفته
m_30,p_79,جریان بازی,پای چپ,18.21,-2.74,2,0,متوسط,88,23,موقعیت از دست رفته
m_58,p_131,جریان بازی,پای راست,17.21,-7.98,3,0,کم,25,45,موقعیت از دست رفته
m_7,p_132,جریان بازی,پای چپ,24.69,-8.48,4,2,متوسط,73,41,موقعیت از دست رفته
m_110,p_110,جریان بازی,سر,13.22,2.24,2,0,کم,40,30,مهار توسط دروازه بان
m_56,p_137,جریان بازی,پای چپ,20.45,17.21,3,0,کم,46,5,موقعیت از دست رفته
m_57,p_142,ضربه آزاد مستقیم,پای راست,23.69,16.46,5,7,کم,60,56,موقعیت از دست رفته
m_222,p_55,جریان بازی,سر,2.74,-7.98,4,1,متوسط,51,52,مهار توسط دروازه بان
m_53,p_111,جریان بازی,پای راست,11.97,-12.72,5,2,متوسط,88,20,موقعیت از دست رفته
m_235,p_66,جریان بازی,پای راست,2.99,0.75,1,0,کم,27,49,گُل
m_131,p_87,جریان بازی,سر,11.72,4.49,1,0,متوسط,87,22,مهار توسط دروازه بان
m_232,p_115,جریان بازی,پای چپ,24.44,-3.49,2,0,متوسط,61,38,موقعیت از دست رفته
m_142,p_138,جریان بازی,پای چپ,20.2,5.24,2,0,متوسط,69,56,موقعیت از دست رفته
m_55,p_67,جریان بازی,پای چپ,17.71,-16.96,5,0,کم,73,8,مهار توسط دروازه بان
m_176,p_87,جریان بازی,سر,10.23,-3.24,2,0,متوسط,91,44,مهار توسط دروازه بان
m_22,p_12,جریان بازی,پای چپ,8.48,12.97,1,0,زیاد,81,0,مهار توسط دروازه بان
m_21,p_37,جریان بازی,پای راست,8.98,-11.72,2,0,متوسط,49,36,برخورد به دفاع
m_51,p_2,جریان بازی,پای راست,27.93,0.25,3,0,متوسط,83,42,موقعیت از دست رفته
m_21,p_125,ضربه آزاد مستقیم,پای راست,24.19,9.73,5,0,کم,41,41,مهار توسط دروازه بان
m_236,p_11,جریان بازی,پای چپ,20.2,13.72,3,0,متوسط,62,29,موقعیت از دست رفته
m_17,p_57,جریان بازی,پای راست,19.95,-12.97,4,1,متوسط,42,46,برخورد به دفاع
m_96,p_84,جریان بازی,سر,6.98,-1.0,2,0,متوسط,3,33,موقعیت از دست رفته
m_229,p_47,جریان بازی,پای راست,7.98,-13.47,1,0,متوسط,46,50,موقعیت از دست رفته
m_236,p_73,جریان بازی,سر,7.48,1.25,2,0,زیاد,75,36,گُل
m_176,p_29,جریان بازی,پای چپ,23.19,2.49,3,1,متوسط,37,16,برخورد به دفاع
m_205,p_14,جریان بازی,پای راست,21.7,0.0,3,0,کم,83,7,مهار توسط دروازه بان
m_75,p_96,جریان بازی,پای راست,17.96,16.21,3,0,کم,59,22,مهار توسط دروازه بان
m_74,p_32,جریان بازی,سر,7.48,1.0,2,0,متوسط,41,31,موقعیت از دست رفته
m_239,p_145,جریان بازی,سر,7.98,-1.0,1,0,کم,3,52,مهار توسط دروازه بان
m_113,p_46,جریان بازی,پای راست,20.95,14.46,3,0,متوسط,81,56,مهار توسط دروازه بان
m_144,p_132,جریان بازی,پای راست,11.22,7.48,1,0,کم,38,4,گُل
m_178,p_52,جریان بازی,پای راست,24.44,10.97,3,0,متوسط,89,8,موقعیت از دست رفته
m_41,p_80,جریان بازی,پای راست,26.19,3.24,3,1,زیاد,36,36,برخورد به دفاع
m_141,p_80,جریان بازی,پای راست,22.69,1.25,7,1,متوسط,87,0,برخورد به دفاع
m_99,p_132,پنالتی,پای راست,10.97,0.0,1,0,کم,41,57,گُل
m_120,p_136,جریان بازی,پای راست,18.21,0.25,1,0,متوسط,12,22,مهار توسط دروازه بان
m_93,p_68,جریان بازی,پای چپ,31.42,-6.48,4,2,کم,69,4,موقعیت از دست رفته
m_181,p_152,جریان بازی,سر,10.72,2.49,2,0,متوسط,69,17,موقعیت از دست رفته
