,Date,Persian_Date,Open,Low,High,Close
2154,2/20/2019,1397/12/01,"129,900","122,800","129,900","129,700"
2155,2/21/2019,1397/12/02,"129,600","129,600","129,700","129,700"
2156,2/23/2019,1397/12/04,"125,000","125,000","125,000","125,000"
2157,2/24/2019,1397/12/05,"136,500","136,500","136,500","136,500"
2158,2/25/2019,1397/12/06,"135,500","134,500","135,500","134,500"
2159,2/26/2019,1397/12/07,"133,500","133,000","133,500","133,000"
2160,2/27/2019,1397/12/08,"132,500","132,500","132,800","132,500"
2161,2/28/2019,1397/12/09,"132,000","132,000","132,000","132,000"
2162,3/2/2019,1397/12/11,"134,500","134,400","134,500","134,500"
2163,3/3/2019,1397/12/12,"133,000","129,800","133,000","129,860"
2164,3/4/2019,1397/12/13,"130,040","126,850","130,040","127,070"
2165,3/5/2019,1397/12/14,"126,020","125,850","126,100","125,980"
2166,3/6/2019,1397/12/15,"125,950","125,900","132,550","131,540"
2167,3/7/2019,1397/12/16,"131,560","130,360","131,570","130,370"
2168,3/9/2019,1397/12/18,"131,890","131,360","132,070","131,510"
2169,3/10/2019,1397/12/19,"131,460","130,360","131,570","130,420"
2170,3/11/2019,1397/12/20,"129,440","128,930","129,550","129,050"
2171,3/12/2019,1397/12/21,"128,970","128,430","129,050","128,470"
2172,3/13/2019,1397/12/22,"128,490","128,430","128,550","128,550"
2173,3/14/2019,1397/12/23,"132,040","130,930","132,050","131,020"
2174,3/16/2019,1397/12/25,"130,840","129,800","139,560","129,850"
2175,3/17/2019,1397/12/26,"129,930","128,800","129,960","128,830"
2176,3/18/2019,1397/12/27,"128,920","128,800","128,960","128,890"
2177,3/19/2019,1397/12/28,"128,950","128,800","128,960","128,940"
2178,3/25/2019,1398/01/05,"129,550","129,410","129,560","129,520"
2179,3/26/2019,1398/01/06,"129,490","129,400","129,560","129,510"
2180,3/27/2019,1398/01/07,"129,560","129,400","129,560","129,420"
2181,3/28/2019,1398/01/08,"129,540","129,380","133,600","131,890"
2182,3/30/2019,1398/01/10,"131,980","131,880","132,100","132,000"
2183,3/31/2019,1398/01/11,"131,940","131,890","132,000","132,000"
2184,4/4/2019,1398/01/15,"131,890","131,890","132,000","132,000"
2185,4/6/2019,1398/01/17,"131,980","131,890","132,000","131,900"
2186,4/7/2019,1398/01/18,"131,930","131,890","138,010","133,910"
2187,4/8/2019,1398/01/19,"133,900","133,890","136,900","136,900"
2188,4/9/2019,1398/01/20,"136,870","136,790","141,800","141,750"
2189,4/10/2019,1398/01/21,"141,760","137,390","141,800","137,500"
2190,4/11/2019,1398/01/22,"137,380","137,290","137,400","137,310"
2191,4/13/2019,1398/01/24,"137,400","129,790","137,400","136,000"
2192,4/14/2019,1398/01/25,"135,900","134,390","136,000","134,500"
2193,4/15/2019,1398/01/26,"134,450","134,390","136,900","136,900"
2194,4/16/2019,1398/01/27,"136,870","134,040","136,900","135,430"
2195,4/17/2019,1398/01/28,"135,480","133,890","135,500","134,010"
2196,4/18/2019,1398/01/29,"133,990","133,900","134,950","134,790"
2197,4/20/2019,1398/01/31,"134,870","134,650","135,600","135,460"
2198,4/22/2019,1398/02/02,"135,590","135,350","137,600","137,600"
2199,4/23/2019,1398/02/03,"137,440","137,350","139,100","137,920"
2200,4/24/2019,1398/02/04,"137,930","137,850","138,100","137,990"
2201,4/25/2019,1398/02/05,"137,970","137,850","138,800","138,120"
2202,4/27/2019,1398/02/07,"138,140","138,050","138,900","138,460"
2203,4/28/2019,1398/02/08,"138,580","138,350","141,600","141,470"
2204,4/29/2019,1398/02/09,"141,540","141,350","142,000","141,510"
2205,4/30/2019,1398/02/10,"141,550","140,350","141,600","140,520"
2206,5/1/2019,1398/02/11,"140,530","140,350","142,550","142,500"
2207,5/2/2019,1398/02/12,"142,530","142,340","142,550","142,410"
2208,5/4/2019,1398/02/14,"142,500","142,340","145,000","144,960"
2209,5/5/2019,1398/02/15,"144,930","144,840","149,000","147,450"
2210,5/6/2019,1398/02/16,"147,500","146,360","147,500","147,000"
2211,5/7/2019,1398/02/17,"146,950","146,840","149,500","149,480"
2212,5/8/2019,1398/02/18,"149,360","149,360","149,900","149,900"
2213,5/9/2019,1398/02/19,"149,840","149,740","153,500","153,500"
2214,5/11/2019,1398/02/21,"153,400","149,340","153,500","149,500"
2215,5/12/2019,1398/02/22,"149,390","146,340","149,500","146,500"
2216,5/13/2019,1398/02/23,"146,430","146,340","148,500","148,360"
2217,5/14/2019,1398/02/24,"148,500","148,340","148,500","148,500"
2218,5/15/2019,1398/02/25,"148,440","148,340","149,000","148,430"
2219,5/16/2019,1398/02/26,"148,500","146,340","148,500","146,470"
2220,5/18/2019,1398/02/28,"146,410","145,340","146,500","145,500"
2221,5/19/2019,1398/02/29,"145,350","144,840","146,500","145,000"
2222,5/20/2019,1398/02/30,"144,980","137,340","145,000","137,500"
2223,5/21/2019,1398/02/31,"137,460","137,340","137,500","137,470"
2224,5/22/2019,1398/03/01,"137,500","137,350","139,500","139,500"
2225,5/23/2019,1398/03/02,"139,370","139,340","140,500","140,460"
2226,5/25/2019,1398/03/04,"140,340","139,540","140,500","139,570"
2227,5/26/2019,1398/03/05,"139,700","138,340","139,700","138,500"
2228,5/28/2019,1398/03/07,"138,000","137,340","138,000","137,500"
2229,5/29/2019,1398/03/08,"137,360","132,340","137,500","134,000"
2230,5/30/2019,1398/03/09,"133,970","133,840","135,500","135,370"
2231,6/1/2019,1398/03/11,"135,500","135,340","135,500","135,500"
2232,6/2/2019,1398/03/12,"135,470","132,370","135,500","132,390"
2233,6/3/2019,1398/03/13,"132,500","130,870","132,540","130,980"
2234,6/8/2019,1398/03/18,"131,870","130,850","132,040","130,900"
2235,6/9/2019,1398/03/19,"130,910","126,890","131,020","126,970"
2236,6/10/2019,1398/03/20,"127,000","127,000","128,640","128,450"
2237,6/11/2019,1398/03/21,"130,860","12,850","131,040","128,880"
2238,6/12/2019,1398/03/22,"129,000","128,840","129,000","129,000"
2239,6/15/2019,1398/03/25,"129,500","129,340","129,500","129,360"
2240,6/16/2019,1398/03/26,"129,350","129,340","135,000","134,940"
2241,6/17/2019,1398/03/27,"134,980","133,340","135,050","133,360"
2242,6/18/2019,1398/03/28,"133,390","131,840","133,550","132,020"
2243,6/19/2019,1398/03/29,"131,850","130,840","132,050","130,950"
2244,6/20/2019,1398/03/30,"132,000","130,890","132,000","132,000"
2245,6/22/2019,1398/04/01,"131,980","129,890","132,000","130,000"
2246,6/23/2019,1398/04/02,"129,970","129,890","130,000","130,000"
2247,6/24/2019,1398/04/03,"129,910","129,890","132,000","131,890"
2248,6/25/2019,1398/04/04,"131,930","130,400","132,000","131,000"
2249,6/26/2019,1398/04/05,"129,500","129,390","129,500","129,400"
2250,6/27/2019,1398/04/06,"129,420","129,390","129,500","129,500"
2251,6/30/2019,1398/04/09,"129,450","128,390","129,550","128,500"
2252,7/1/2019,1398/04/10,"128,440","126,890","128,500","127,000"
2253,7/2/2019,1398/04/11,"126,960","126,890","128,000","128,000"
2254,7/3/2019,1398/04/12,"127,940","127,390","128,000","127,450"
2255,7/4/2019,1398/04/13,"127,500","127,390","127,500","127,500"
2256,7/6/2019,1398/04/15,"127,430","127,390","129,500","129,400"
2257,7/7/2019,1398/04/16,"129,440","128,890","130,000","128,980"
2258,7/8/2019,1398/04/17,"129,000","127,890","129,000","127,910"
2259,7/9/2019,1398/04/18,"128,000","127,390","128,000","127,430"
2260,7/10/2019,1398/04/19,"127,480","127,390","127,500","127,480"
2261,7/11/2019,1398/04/20,"127,420","127,390","127,500","127,460"
2262,7/13/2019,1398/04/22,"126,940","125,890","127,000","126,000"
2263,7/14/2019,1398/04/23,"125,910","124,890","126,000","125,000"
2264,7/15/2019,1398/04/24,"124,890","120,890","125,000","121,000"
2265,7/16/2019,1398/04/25,"120,900","118,890","121,000","118,890"
2266,7/17/2019,1398/04/26,"119,000","111,890","119,000","113,890"
2267,7/18/2019,1398/04/27,"114,890","114,890","115,000","115,000"
2268,7/20/2019,1398/04/29,"114,900","114,890","117,000","116,480"
2269,7/21/2019,1398/04/30,"116,500","116,390","119,000","118,970"
2270,7/22/2019,1398/04/31,"118,950","118,890","119,000","119,000"
2271,7/23/2019,1398/05/01,"119,980","119,890","123,000","123,000"
2272,7/24/2019,1398/05/02,"122,890","121,890","124,000","121,930"
2273,7/25/2019,1398/05/03,"120,000","119,390","120,000","119,500"
2274,7/27/2019,1398/05/05,"119,470","119,390","121,000","120,940"
2275,7/28/2019,1398/05/06,"120,930","120,890","122,000","121,500"
2276,7/29/2019,1398/05/07,"121,390","120,390","121,500","120,420"
2277,7/30/2019,1398/05/08,"120,480","120,390","120,500","120,500"
2278,7/31/2019,1398/05/09,"120,400","119,390","120,500","119,430"
2279,8/1/2019,1398/05/10,"119,000","118,890","119,000","119,000"
2280,8/3/2019,1398/05/12,"118,910","118,890","120,000","119,910"
2281,8/4/2019,1398/05/13,"119,500","118,890","119,500","119,000"
2282,8/5/2019,1398/05/14,"118,910","118,890","119,000","118,910"
2283,8/6/2019,1398/05/15,"119,000","118,890","119,500","119,420"
2284,8/7/2019,1398/05/16,"119,460","118,890","119,500","118,940"
2285,8/8/2019,1398/05/17,"118,430","118,390","118,500","118,400"
2286,8/10/2019,1398/05/19,"118,480","117,890","118,500","118,000"
2287,8/11/2019,1398/05/20,"117,920","116,890","118,000","117,000"
2288,8/12/2019,1398/05/21,"116,910","116,890","117,000","117,000"
2289,8/13/2019,1398/05/22,"116,940","116,890","117,000","116,910"
2290,8/14/2019,1398/05/23,"116,940","116,890","117,000","117,000"
2291,8/15/2019,1398/05/24,"116,930","116,890","117,000","117,000"
2292,8/17/2019,1398/05/26,"116,970","116,890","117,000","117,000"
2293,8/18/2019,1398/05/27,"116,920","116,890","117,500","117,420"
2294,8/19/2019,1398/05/28,"117,500","116,890","117,500","116,960"
2295,8/21/2019,1398/05/30,"117,000","116,390","117,000","116,420"
2296,8/22/2019,1398/05/31,"116,500","115,890","116,500","116,000"
2297,8/24/2019,1398/06/02,"116,430","115,890","116,500","115,900"
2298,8/25/2019,1398/06/03,"116,000","114,390","116,000","114,500"
2299,8/26/2019,1398/06/04,"114,420","111,890","114,500","111,920"
2300,8/27/2019,1398/06/05,"111,980","109,890","112,000","111,000"
2301,8/28/2019,1398/06/06,"110,980","110,900","112,000","111,950"
2302,8/29/2019,1398/06/07,"111,890","111,890","112,000","112,000"
2303,8/31/2019,1398/06/09,"111,940","111,890","113,500","113,470"
2304,9/1/2019,1398/06/10,"113,420","113,390","114,500","114,000"
2305,9/2/2019,1398/06/11,"113,920","112,390","114,000","112,480"
2306,9/3/2019,1398/06/12,"113,930","113,890","114,000","114,000"
2307,9/4/2019,1398/06/13,"113,960","113,390","113,960","113,420"
2308,9/5/2019,1398/06/14,"114,000","113,890","114,000","114,000"
2309,9/7/2019,1398/06/16,"113,960","113,890","114,000","113,890"
2310,9/8/2019,1398/06/17,"113,960","113,890","116,000","116,000"
2311,9/11/2019,1398/06/20,"115,900","115,890","116,140","115,970"
2312,9/12/2019,1398/06/21,"115,000","114,440","115,000","114,440"
2313,9/14/2019,1398/06/23,"114,450","113,940","114,500","114,000"
2314,9/15/2019,1398/06/24,"113,960","112,890","114,000","112,980"
2315,9/16/2019,1398/06/25,"113,500","113,390","113,500","113,500"
2316,9/17/2019,1398/06/26,"113,450","113,000","114,500","114,000"
2317,9/18/2019,1398/06/27,"113,910","113,890","114,000","114,000"
2318,9/19/2019,1398/06/28,"114,500","114,390","114,500","114,500"
2319,9/21/2019,1398/06/30,"114,410","114,390","114,500","114,500"
2320,9/22/2019,1398/06/31,"114,390","113,890","114,500","113,940"
2321,9/23/2019,1398/07/01,"114,000","113,390","114,000","113,460"
2322,9/24/2019,1398/07/02,"113,500","113,390","113,500","113,500"
2323,9/25/2019,1398/07/03,"113,460","113,390","113,500","113,470"
2324,9/26/2019,1398/07/04,"113,480","113,390","113,500","113,500"
2325,9/28/2019,1398/07/06,"113,400","113,390","114,500","114,500"
2326,9/29/2019,1398/07/07,"114,390","114,390","114,500","114,500"
2327,9/30/2019,1398/07/08,"115,000","114,890","115,000","115,000"
2328,10/1/2019,1398/07/09,"114,960","114,390","115,000","114,410"
2329,10/2/2019,1398/07/10,"114,500","113,890","114,500","114,000"
2330,10/3/2019,1398/07/11,"114,460","114,390","114,500","114,430"
2331,10/5/2019,1398/07/13,"114,500","114,390","114,500","114,450"
2332,10/6/2019,1398/07/14,"114,500","113,890","114,500","113,970"
2333,10/7/2019,1398/07/15,"114,000","113,890","114,000","114,000"
2334,10/8/2019,1398/07/16,"113,910","113,890","114,000","113,930"
2335,10/9/2019,1398/07/17,"113,940","113,890","114,090","113,950"
2336,10/10/2019,1398/07/18,"113,980","113,890","114,090","114,020"
2337,10/12/2019,1398/07/20,"114,040","113,890","114,090","114,070"
2338,10/13/2019,1398/07/21,"113,970","113,890","114,090","114,000"
2339,10/14/2019,1398/07/22,"113,980","113,390","114,040","113,500"
2340,10/15/2019,1398/07/23,"113,530","113,390","113,540","113,530"
2341,10/16/2019,1398/07/24,"113,520","113,390","114,040","113,960"
2342,10/17/2019,1398/07/25,"113,900","113,890","114,040","114,020"
2343,10/20/2019,1398/07/28,"113,930","113,890","114,040","113,890"
2344,10/21/2019,1398/07/29,"113,960","113,390","114,040","113,540"
2345,10/22/2019,1398/07/30,"113,400","112,590","113,540","112,600"
2346,10/23/2019,1398/08/01,"113,110","111,590","113,530","112,550"
2347,10/24/2019,1398/08/02,"112,050","111,880","112,050","112,050"
2348,10/26/2019,1398/08/04,"112,030","111,380","112,050","111,380"
2349,10/28/2019,1398/08/06,"111,470","111,380","111,550","111,410"
2350,10/30/2019,1398/08/08,"111,520","111,380","111,550","111,460"
2351,10/31/2019,1398/08/09,"111,520","111,380","111,550","111,520"
2352,11/2/2019,1398/08/11,"111,440","111,380","112,550","112,440"
2353,11/3/2019,1398/08/12,"112,520","112,380","112,550","112,520"
2354,11/4/2019,1398/08/13,"112,540","112,380","113,050","113,030"
2355,11/5/2019,1398/08/14,"112,900","112,880","113,050","112,900"
2356,11/7/2019,1398/08/16,"113,490","113,380","113,550","113,380"
2357,11/9/2019,1398/08/18,"113,470","113,380","113,550","113,530"
2358,11/10/2019,1398/08/19,"113,520","113,380","113,550","113,510"
2359,11/11/2019,1398/08/20,"113,540","113,540","114,050","113,980"
2360,11/12/2019,1398/08/21,"114,030","113,880","114,550","114,380"
2361,11/13/2019,1398/08/22,"114,530","114,380","114,550","114,480"
2362,11/14/2019,1398/08/23,"114,940","114,880","115,050","114,970"
2363,11/16/2019,1398/08/25,"114,920","114,920","119,050","119,020"
2364,11/17/2019,1398/08/26,"118,980","118,880","119,050","119,030"
2365,11/18/2019,1398/08/27,"118,900","118,880","123,500","121,500"
2366,11/19/2019,1398/08/28,"120,940","119,380","121,050","119,410"
2367,11/20/2019,1398/08/29,"119,490","118,880","119,550","118,920"
2368,11/21/2019,1398/08/30,"118,500","117,880","118,550","117,940"
2369,11/23/2019,1398/09/02,"118,050","117,880","118,050","117,960"
2370,11/24/2019,1398/09/03,"118,050","117,880","119,050","118,960"
2371,11/25/2019,1398/09/04,"119,030","118,880","120,550","120,530"
2372,11/26/2019,1398/09/05,"120,520","120,520","123,550","123,510"
2373,11/27/2019,1398/09/06,"122,510","122,380","122,550","122,460"
2374,11/28/2019,1398/09/07,"123,930","123,890","124,070","124,020"
2375,11/30/2019,1398/09/09,"123,960","123,900","125,570","125,480"
2376,12/1/2019,1398/09/10,"125,570","123,900","125,570","123,920"
2377,12/2/2019,1398/09/11,"125,460","125,400","125,570","125,410"
2378,12/3/2019,1398/09/12,"124,950","124,900","125,070","124,970"
2379,12/4/2019,1398/09/13,"124,930","124,900","127,070","126,940"
2380,12/5/2019,1398/09/14,"126,910","126,900","127,050","127,010"
2381,12/7/2019,1398/09/16,"127,040","126,900","129,050","128,940"
2382,12/8/2019,1398/09/17,"130,510","128,400","130,550","129,430"
2383,12/9/2019,1398/09/18,"129,540","129,400","135,550","135,530"
2384,12/10/2019,1398/09/19,"135,510","135,400","139,050","138,480"
2385,12/11/2019,1398/09/20,"133,940","130,900","134,050","131,040"
2386,12/12/2019,1398/09/21,"129,480","128,900","129,550","129,010"
2387,12/14/2019,1398/09/23,"128,540","126,940","128,570","126,970"
2388,12/15/2019,1398/09/24,"126,940","125,440","127,070","125,520"
2389,12/16/2019,1398/09/25,"125,470","125,440","128,070","126,960"
2390,12/17/2019,1398/09/26,"126,980","126,940","128,070","127,980"
2391,12/18/2019,1398/09/27,"127,970","127,940","129,090","129,020"
2392,12/19/2019,1398/09/28,"128,500","128,500","128,590","128,590"
2393,12/21/2019,1398/09/30,"128,500","128,500","129,490","129,400"
2394,12/22/2019,1398/10/01,"129,450","129,400","129,890","129,870"
2395,12/23/2019,1398/10/02,"129,800","129,800","129,890","129,890"
2396,12/24/2019,1398/10/03,"129,800","129,800","129,890","129,880"
2397,12/25/2019,1398/10/04,"129,800","129,700","129,890","129,700"
2398,12/26/2019,1398/10/05,"129,770","129,700","129,790","129,760"
2399,12/28/2019,1398/10/07,"129,780","129,700","129,790","129,740"
2400,12/29/2019,1398/10/08,"129,790","129,500","129,790","129,580"
2401,12/30/2019,1398/10/09,"129,500","129,500","129,590","129,500"
2402,12/31/2019,1398/10/10,"129,550","129,500","129,590","129,500"
2403,1/1/2020,1398/10/11,"129,530","129,500","129,590","129,590"
2404,1/2/2020,1398/10/12,"129,500","129,500","129,590","129,500"
2405,1/4/2020,1398/10/14,"129,550","129,500","133,890","133,300"
2406,1/5/2020,1398/10/15,"133,340","133,300","133,390","133,300"
2407,1/6/2020,1398/10/16,"133,360","133,300","133,390","133,340"
2408,1/7/2020,1398/10/17,"133,300","133,300","133,890","133,820"
2409,1/8/2020,1398/10/18,"133,890","133,800","133,890","133,850"
2410,1/9/2020,1398/10/19,"132,000","132,000","132,090","132,090"
2411,1/11/2020,1398/10/21,"132,050","130,500","132,090","130,530"
2412,1/12/2020,1398/10/22,"130,500","130,500","130,590","130,500"
2413,1/13/2020,1398/10/23,"130,550","130,200","130,590","130,200"
2414,1/14/2020,1398/10/24,"130,240","130,000","130,290","130,030"
2415,1/15/2020,1398/10/25,"130,050","130,000","131,090","131,070"
2416,1/16/2020,1398/10/26,"131,050","131,000","131,090","131,000"
2417,1/18/2020,1398/10/28,"131,040","130,500","131,090","130,500"
2418,1/19/2020,1398/10/29,"130,580","130,000","130,590","130,000"
2419,1/20/2020,1398/10/30,"130,060","129,500","130,090","129,540"
2420,1/21/2020,1398/11/01,"129,520","129,500","129,590","129,530"
2421,1/22/2020,1398/11/02,"129,590","129,500","129,590","129,500"
2422,1/23/2020,1398/11/03,"130,000","129,500","130,090","130,000"
2423,1/25/2020,1398/11/05,"130,090","130,000","133,590","133,500"
2424,1/26/2020,1398/11/06,"133,590","133,500","134,090","134,000"
2425,1/27/2020,1398/11/07,"134,060","134,000","134,090","134,070"
2426,1/28/2020,1398/11/08,"134,000","134,000","134,090","134,020"
2427,1/30/2020,1398/11/10,"134,530","134,500","134,590","134,540"
2428,2/1/2020,1398/11/12,"134,500","134,500","135,090","134,780"
2429,2/2/2020,1398/11/13,"134,700","134,000","134,700","134,030"
2430,2/3/2020,1398/11/14,"133,860","133,800","133,890","133,890"
2431,2/4/2020,1398/11/15,"133,830","133,800","134,390","134,300"
2432,2/5/2020,1398/11/16,"134,560","134,500","134,590","134,500"
2433,2/6/2020,1398/11/17,"135,070","135,000","135,090","135,060"
2434,2/8/2020,1398/11/19,"135,000","135,000","135,090","135,080"
2435,2/9/2020,1398/11/20,"135,020","135,000","135,090","135,030"
2436,2/10/2020,1398/11/21,"135,040","135,000","137,080","136,040"
2437,2/12/2020,1398/11/23,"136,000","136,000","137,090","137,020"
2438,2/13/2020,1398/11/24,"138,500","138,490","138,580","138,490"
2439,2/15/2020,1398/11/26,"138,510","138,490","138,580","138,490"
2440,2/16/2020,1398/11/27,"138,560","138,490","139,080","138,990"
2441,2/17/2020,1398/11/28,"139,040","138,990","139,990","139,540"
2442,2/18/2020,1398/11/29,"139,490","139,490","142,080","141,990"
2443,2/19/2020,1398/11/30,"142,010","141,990","142,080","141,990"
2444,2/20/2020,1398/12/01,"142,040","141,990","142,080","142,030"
2445,2/22/2020,1398/12/03,"141,990","141,990","145,380","145,290"
2446,2/23/2020,1398/12/04,"145,370","145,290","147,580","147,550"
2447,2/24/2020,1398/12/05,"147,490","146,990","147,580","146,990"
2448,2/25/2020,1398/12/06,"147,060","146,910","148,010","148,010"
2449,2/26/2020,1398/12/07,"147,940","147,910","156,010","155,910"
2450,2/27/2020,1398/12/08,"156,990","156,910","157,010","157,010"
2451,2/29/2020,1398/12/10,"156,970","148,910","157,010","148,980"
2452,3/1/2020,1398/12/11,"150,510","150,410","151,510","151,510"
2453,3/2/2020,1398/12/12,"155,510","155,410","155,510","155,430"
2454,3/3/2020,1398/12/13,"153,730","153,210","153,810","153,350"
